datetime,High-Frequency Acceleration_mean,High-Frequency Acceleration_min,High-Frequency Acceleration_max,High-Frequency Acceleration_median,High-Frequency Acceleration_std,Low-Frequency Acceleration Z_mean,Low-Frequency Acceleration Z_min,Low-Frequency Acceleration Z_max,Low-Frequency Acceleration Z_median,Low-Frequency Acceleration Z_std,Temperature_mean,Temperature_min,Temperature_max,Temperature_median,Temperature_std,Vibration Velocity Z_mean,Vibration Velocity Z_min,Vibration Velocity Z_max,Vibration Velocity Z_median,Vibration Velocity Z_std,location,Device,alignment_status,bearing_lubrication,crest_factor,electromagnetic_status,fit_condition,kurtosis_opt,rms_10_25khz,rms_1_10khz,rotor_balance_status,rubbing_condition,velocity_rms
2025-04-01 00:20:00,3.9972843125,1.439,9.92555,2.896,2.812375907494299,0.6640855104166667,0.41051,0.93369,0.68352,0.17397440255469984,26.558125,21.2,30.2,27.450000000000003,3.2242972118646906,0.8893921250000001,0.45153,1.48999,0.974245,0.23414555454170455,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,87.01,88.76,98.0,98.0,87.1,94.75,91.13,97.32,97.31,95.49
2025-04-01 00:40:00,3.904126666666667,1.44929,8.98698,2.8880850000000002,2.6633898662905833,0.6599455104166666,0.40421,0.94807,0.675935,0.1750202053139688,26.1525,20.9,30.0,26.950000000000003,3.2863979177035807,0.88864603125,0.44061,1.44974,0.972255,0.23221495392111857,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.53,89.07,98.0,98.0,86.96,93.94,93.11,97.35,98.32,95.51
2025-04-01 01:20:00,6.686877895833334,1.442,42.89638,2.91058,8.921587709565253,0.6828425729166666,0.40511,1.13289,0.69323,0.19926174285584464,25.873541666666664,20.2,29.4,27.1,3.3950639532554465,0.8885766458333334,0.45531,1.447,0.963765,0.23323098054755445,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,81.38,73.93,94.85,98.0,87.39,95.0,67.44,97.4,81.83,95.39
2025-04-01 01:40:00,4.007581708333333,1.42839,9.85154,2.834775,2.838884755769263,0.6611220520833334,0.41169,0.90957,0.677675,0.17291438780677473,25.87458333333333,20.1,29.4,26.9,3.522895562664595,0.8945713333333334,0.46134,1.47211,0.973675,0.2320491258842909,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,87.29,89.32,98.0,98.0,87.09,94.64,91.35,97.37,97.44,95.44
2025-04-01 02:20:00,10.214531302083333,1.43345,45.25718,2.874355,14.227153761379798,0.6683646979166666,0.39527,1.31295,0.67144,0.19290381604181836,25.564791666666668,19.5,28.8,27.15,3.523619965327656,0.8870534479166667,0.46069,1.54331,0.964795,0.22841166458832113,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,84.17,73.04,93.35,98.0,87.26,82.18,65.86,97.24,83.9,95.37
2025-04-01 02:40:00,6.8838417708333335,1.42907,44.2598,2.8319650000000003,8.69187229541687,0.6540235729166667,0.39871,0.92264,0.68564,0.17026444981482614,25.397291666666668,19.2,28.6,27.15,3.597896183916868,0.8816917916666667,0.44847,1.50197,0.9584699999999999,0.2237497103983733,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,80.51,73.69,95.58,98.0,87.18,80.89,66.33,97.41,85.23,95.18
2025-04-01 03:20:00,3.8376757708333336,1.45165,11.84891,2.87217,2.542329797027244,0.6432684375,0.39631,0.90993,0.6704399999999999,0.16525226531808693,25.131458333333335,19.1,28.7,26.299999999999997,3.554865224217667,0.8896989166666667,0.45994,1.33264,0.966855,0.21686268945644604,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,88.87,84.57,98.0,98.0,87.17,94.85,93.04,97.32,97.89,95.51
2025-04-01 03:40:00,4.373497770833334,1.45619,13.78622,2.8569199999999997,3.5142231977627856,0.6599961666666666,0.41249,0.94589,0.676545,0.17690347880360888,25.03395833333333,18.7,28.6,26.05,3.5511109964805354,0.8797687604166666,0.46383,1.27158,0.9547,0.21093803101155859,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,86.04,77.29,98.0,98.0,86.44,94.52,89.79,97.25,96.61,95.2
2025-04-01 04:20:00,3.9120789479166667,1.43546,8.83882,2.839155,2.6628701165471504,0.6504712812500001,0.40338,0.8895,0.670335,0.16986839444465054,24.626041666666666,18.3,28.5,25.85,3.721663847483726,0.8820235833333334,0.45252,1.59149,0.95287,0.20232991552059412,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,88.32,82.77,98.0,98.0,87.14,94.76,92.46,97.28,98.2,95.36
2025-04-01 04:40:00,4.0786655312499995,1.44946,15.84964,2.9028400000000003,3.01488546504871,0.6525787708333334,0.41115,0.92443,0.664525,0.16794712295608966,24.152083333333334,18.1,28.4,25.55,3.7051276089318472,0.8866888333333333,0.44447,1.48872,0.9539150000000001,0.20181397493001443,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.9,78.69,98.0,98.0,86.96,94.33,93.54,97.46,97.81,95.15
2025-04-01 05:20:00,5.55940075,1.44947,25.44269,2.91665,5.674584952812608,0.67278640625,0.43465,0.99681,0.674395,0.17639015546996087,23.926666666666666,17.3,27.6,25.700000000000003,3.865267066063768,0.9050386770833333,0.43162,1.38908,0.9734700000000001,0.20609510713807924,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,86.69,78.86,97.18,98.0,86.49,87.58,77.61,97.21,88.19,95.41
2025-04-01 05:40:00,5.032054333333334,1.4385,47.66648,2.88292,6.364026959963462,0.6769435833333334,0.4323,2.01102,0.6653899999999999,0.18988529373746021,23.73395833333333,17.3,27.7,25.15,3.9140762191885385,0.9322339479166666,0.42959,1.46385,0.9955050000000001,0.2089610268334362,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,87.52,80.28,98.0,98.0,86.49,94.86,91.35,97.29,97.61,95.31
2025-04-01 06:20:00,4.23865671875,1.47193,10.8241,2.9684150000000002,2.9678052697289328,0.6621303645833333,0.42148,0.94634,0.6676,0.16538573218761315,23.656875,17.7,27.3,24.85,3.6239856582426246,0.9890970104166666,0.45269,1.41065,1.010405,0.14346113761488116,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,86.74,76.72,98.0,97.85,84.22,94.7,90.23,97.29,96.43,95.46
2025-04-01 06:40:00,7.958345354166667,1.46032,42.55516,3.00483,11.591175717674883,0.6841016770833334,0.4277,1.97364,0.67087,0.20289968661783112,23.46375,17.0,27.6,24.75,3.84356666356732,0.9850147708333333,0.60781,1.33977,0.989775,0.11171249008798219,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.67,77.74,98.0,97.83,86.51,94.03,92.89,97.24,97.63,95.21
2025-04-01 07:20:00,4.077828010416667,1.45048,8.69615,3.076765,2.637368046076223,0.6538840416666667,0.44016,0.88091,0.66754,0.15363113358424427,23.53166666666667,17.1,27.6,24.799999999999997,3.9835357052974016,0.9384075625,0.62844,1.3061,0.942655,0.12294197846259194,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,95.58,77.48,98.0,98.0,83.55,94.48,92.68,97.37,95.56,95.62
2025-04-01 07:40:00,8.859794354166667,1.45149,47.05717,3.17312,12.429243399101212,0.6768229583333334,0.44017,2.17406,0.655745,0.20448571216101177,23.686041666666664,17.0,27.8,25.1,4.0248955118549405,0.9238696770833333,0.67646,1.33672,0.938455,0.1330434993327472,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.94,77.43,98.0,98.0,83.54,93.7,93.41,97.3,96.3,95.58
2025-04-01 08:20:00,4.8678096875,1.44313,20.83801,3.088445,4.626845693592791,0.6732408333333333,0.44424,1.17181,0.658075,0.1804172318783253,23.53166666666667,17.1,27.7,24.6,3.8769159629063052,0.911484375,0.63566,1.30511,0.926865,0.13552247995642697,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,88.92,77.46,98.0,98.0,83.05,94.7,92.57,97.15,96.12,95.41
2025-04-01 08:40:00,4.6818705624999994,1.44814,17.655,2.702405,3.9187147496935797,0.6859691770833333,0.4345,1.11584,0.66336,0.18603264215643942,23.99020833333333,17.2,28.2,24.7,3.8325013714742635,0.9277458020833333,0.64615,1.41715,0.94504,0.135698702467981,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,86.89,76.99,98.0,98.0,84.14,91.95,84.22,97.18,94.5,95.23
2025-04-01 09:20:00,6.027672739583333,1.43605,22.32956,2.7890249999999996,6.313822267553409,0.7084027291666667,0.40909,1.22241,0.683,0.23900989623110175,24.70583333333333,19.5,29.0,25.05,3.386477982294447,0.9788208229166667,0.70315,1.39686,0.982245,0.11330862622182508,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,87.92,85.32,98.0,98.0,86.81,91.97,84.93,97.08,95.45,95.51
2025-04-01 09:40:00,4.29760596875,1.45205,14.32473,2.83595,3.4256976034473596,0.6820779375,0.41663,1.05587,0.68849,0.18656386768186764,25.124166666666667,19.7,29.2,25.4,3.2006717936099878,1.0787945104166667,0.48796,1.44857,1.0892499999999998,0.14381713911202273,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,84.31,87.01,98.0,97.96,86.79,93.27,87.09,97.02,96.39,95.1
2025-04-01 10:20:00,8.6053968125,1.43768,45.90674,2.896425,12.068075501875551,0.7215631770833333,0.42211,1.414,0.6863250000000001,0.24512551654771467,26.010833333333334,21.1,30.2,26.25,2.955121405143466,0.9059592708333334,0.44018,1.30301,0.996975,0.22921450954399655,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.29,87.28,98.0,98.0,86.68,93.59,92.92,97.14,98.39,95.25
2025-04-01 10:40:00,4.26448525,1.45486,12.33449,2.927795,3.2841067453333266,0.6809077604166667,0.41519,1.01608,0.676555,0.18401965134804885,26.49375,22.0,30.4,26.6,2.775211346312467,0.9117467395833334,0.44521,1.35005,1.0022600000000002,0.22539909806390945,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,84.98,88.83,98.0,98.0,87.01,94.3,89.01,97.09,97.22,95.28
2025-04-01 11:20:00,3.9490529375,1.44119,8.84545,2.9300699999999997,2.7147283247593674,0.66389809375,0.41549,0.89531,0.6897249999999999,0.1682215623281653,27.129375,22.6,31.2,27.25,2.876945946688435,0.9121698645833334,0.44429,1.36359,1.0033249999999998,0.22651922963642784,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.54,86.98,98.0,98.0,86.92,93.99,92.8,96.97,98.28,95.35
2025-04-01 11:40:00,3.89786090625,1.42405,8.4925,2.84557,2.6318316814287264,0.6637403958333333,0.41622,0.90217,0.6819,0.16502553225797423,27.484583333333333,22.3,31.5,27.950000000000003,2.9305339195415994,0.90041809375,0.43787,1.29196,0.9893749999999999,0.22394207266314842,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.34,89.56,98.0,98.0,87.14,93.67,93.38,96.97,98.19,95.43
2025-04-01 12:20:00,4.000510125,1.41523,9.29522,2.90433,2.823804329665667,0.67710428125,0.42102,0.96574,0.6921550000000001,0.17639054475315555,28.47145833333333,23.3,32.2,28.9,2.7414543551842687,0.89691478125,0.44856,1.29181,0.98706,0.2217032721356542,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,87.76,89.77,98.0,98.0,87.16,94.79,92.02,97.09,98.33,95.48
2025-04-01 12:40:00,4.351011802083334,1.41521,13.99311,2.96257,3.4560199251430532,0.6827463645833334,0.43088,0.9834,0.70648,0.18153168907461292,28.764374999999998,23.8,32.5,29.3,2.769382562156071,0.8995950729166666,0.45202,1.35841,0.985715,0.2228093504453431,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.03,89.78,98.0,98.0,87.43,94.31,92.85,97.02,98.37,95.55
2025-04-01 13:20:00,4.4093101458333335,1.41741,12.56655,2.97824,3.486865855179738,0.6886895729166667,0.42258,1.00555,0.68606,0.18966822147877244,29.600833333333334,24.4,33.3,30.3,2.727988264667613,0.8966365625,0.45874,1.31226,0.9832749999999999,0.22408246033893378,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,85.96,89.98,98.0,98.0,87.2,94.01,90.11,97.16,97.2,95.12
2025-04-01 13:40:00,4.063656479166666,1.42588,9.65335,2.98109,2.880520027297146,0.6807642187499999,0.42395,0.96411,0.697495,0.18014267881189208,30.233541666666667,25.2,33.7,30.9,2.8245678736015134,0.8907054791666666,0.45341,1.28752,0.9719450000000001,0.2206264338057126,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,87.69,88.6,98.0,98.0,87.19,94.5,91.87,97.15,98.18,95.22
2025-04-01 14:20:00,4.028255583333333,1.44071,9.22713,2.95946,2.800175608503182,0.6841508854166667,0.42178,0.9793,0.70975,0.17884905263813766,30.556458333333335,25.0,33.9,31.65,3.188104187011035,0.8830057291666668,0.44833,1.389,0.96694,0.2214547146105553,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,95.46,89.31,98.0,98.0,87.05,94.41,92.05,97.22,97.93,95.52
2025-04-01 14:40:00,3.970325625,1.46384,8.66636,2.987335,2.6904954184292063,0.6823216666666667,0.42493,0.98099,0.7074849999999999,0.1728994252846057,30.811041666666664,25.1,34.3,31.75,3.404660774265456,0.8914342291666667,0.46509,1.34802,0.97409,0.22250326886288888,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.6,90.32,98.0,98.0,87.12,93.9,92.95,97.09,98.21,95.16
2025-04-01 15:20:00,3.96268996875,1.46518,8.55089,2.982355,2.6519796971164644,0.6885860208333334,0.42941,0.97792,0.709295,0.17979589168190974,31.078125,25.2,34.7,32.3,3.318795815177432,0.8841510833333334,0.45676,1.46869,0.9704900000000001,0.22487666384138436,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.71,89.0,98.0,98.0,87.24,93.65,93.3,97.21,98.56,95.35
2025-04-01 15:40:00,3.98326575,1.47881,8.66648,2.92646,2.681779952971693,0.6896509166666667,0.41955,0.99076,0.719705,0.1759368106538787,30.6875,25.2,34.2,31.75,3.1361136408407195,0.884862,0.45942,1.47527,0.96894,0.22716661401859103,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.15,90.16,98.0,98.0,87.44,93.5,93.32,97.22,98.57,95.2
2025-04-01 16:20:00,3.9902522916666663,1.49922,8.68036,2.9866,2.6700631335484313,0.6888875624999999,0.43889,0.96956,0.7164649999999999,0.1689671892321519,30.84916666666667,25.5,35.0,31.65,3.1988514596804123,0.8930857604166668,0.4773,1.42816,0.964265,0.22379704933529265,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.06,89.97,98.0,98.0,87.26,93.26,93.4,97.04,98.1,95.33
2025-04-01 16:40:00,3.979496395833333,1.49439,8.59663,2.9832099999999997,2.643086438734068,0.6897059583333333,0.43962,0.96019,0.72871,0.16795820536442121,31.118333333333332,25.6,35.3,31.549999999999997,3.57143581667423,0.8981972083333333,0.47988,1.56031,0.96851,0.22368557639390146,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.01,90.42,98.0,98.0,87.19,93.48,93.36,97.2,98.49,95.43
2025-04-01 17:20:00,4.039289041666667,1.49347,9.97698,2.993235,2.7461347939239062,0.6889000625,0.42976,0.95886,0.7117,0.1684259087921054,31.21291666666667,25.3,36.3,31.25,3.934733696497403,0.88942934375,0.46671,1.46334,0.9647749999999999,0.2198030271654167,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.38,90.49,98.0,98.0,87.37,93.4,93.55,97.13,98.68,95.28
2025-04-01 17:40:00,4.165888614583333,1.48932,10.2655,2.97959,2.9809063265455813,0.6923518541666667,0.43303,0.96256,0.716075,0.17356438123435175,30.808333333333334,25.1,35.5,31.25,3.6792162034807725,0.8869428541666667,0.47542,1.36001,0.9647749999999999,0.21570462267160004,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,87.07,89.13,98.0,98.0,87.34,94.26,91.27,97.43,97.47,95.36
2025-04-01 18:20:00,3.9610873229166668,1.47178,8.72587,2.95299,2.6937048985730927,0.68745296875,0.43019,0.97476,0.71357,0.16972467594319937,30.285416666666666,25.0,34.0,30.9,3.34289447314663,0.89817534375,0.46309,1.42983,0.9767049999999999,0.22139503710265898,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,96.09,90.03,98.0,98.0,87.15,93.67,93.07,97.35,98.44,95.54
2025-04-01 18:40:00,3.9388496458333333,1.46137,8.60185,2.949605,2.661411558248713,0.6898771354166667,0.43641,1.00245,0.720245,0.1714537261996967,29.981041666666666,24.6,33.9,30.9,3.384478102058344,0.8941568541666667,0.48701,1.43804,0.975665,0.21671223921492522,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.79,88.95,98.0,98.0,87.18,93.66,93.19,97.22,98.19,95.42
2025-04-01 19:20:00,3.94521809375,1.46699,8.59966,2.95348,2.690285668467774,0.6890648333333333,0.43843,1.00959,0.714375,0.17013290985711058,29.456666666666667,24.1,33.5,30.200000000000003,3.4439074116858075,0.8939093541666666,0.48446,1.44972,0.971275,0.2171467918454211,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.44,90.3,98.0,98.0,87.1,93.48,93.33,97.29,98.44,95.29
2025-04-01 19:40:00,3.9478080520833334,1.46541,8.82795,2.938435,2.6994587040632645,0.6905096770833333,0.44305,1.0083,0.7206950000000001,0.1674368008155964,29.364166666666666,24.0,33.6,29.85,3.479364658566134,0.8970452291666666,0.47466,1.46462,0.970945,0.21843929483592145,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.36,89.07,98.0,98.0,87.21,93.35,93.46,97.25,98.34,95.44
2025-04-01 20:20:00,3.98129946875,1.47538,8.69933,2.9553599999999998,2.714333312305314,0.7150928020833334,0.43165,1.02095,0.77367,0.17674913337514814,29.049791666666668,24.3,32.8,29.6,3.222953941157051,0.9341378124999999,0.50834,1.55021,1.0072800000000002,0.22313540798905573,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.81,90.13,98.0,97.78,87.32,93.28,93.48,97.3,98.35,95.26
2025-04-01 20:40:00,3.9879581875,1.50441,8.74176,2.9391100000000003,2.7214059995651283,0.7126885208333333,0.42083,1.04236,0.761925,0.17741562957124773,28.6125,24.0,32.3,29.1,3.17757178073319,0.9277844166666667,0.50418,1.43656,1.00231,0.21931517420548313,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.95,90.53,98.0,97.63,87.12,93.22,93.49,97.28,98.67,94.86
2025-04-01 21:20:00,4.875252572916667,1.51355,40.79967,3.0078,6.218440378320528,0.7255949375,0.42753,1.26932,0.768165,0.19460957399926496,27.897291666666668,23.3,31.8,28.15,3.1771583261737986,0.9332735729166667,0.50252,1.53623,1.005755,0.21927690522109697,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.2,89.68,98.0,97.76,87.35,93.14,93.71,97.31,98.43,95.38
2025-04-01 21:40:00,6.086936895833333,1.50088,32.66594,2.986905,7.168651705400766,0.7495797083333333,0.40815,1.23779,0.76674,0.21722843235372175,27.8275,23.0,31.7,28.05,3.1721113139187667,0.9299514895833333,0.49663,1.48048,1.00094,0.22123204502926547,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,85.11,76.48,96.82,97.71,87.12,81.42,73.45,97.33,87.95,95.15
2025-04-01 22:20:00,4.0633985625,1.50917,8.99317,2.987075,2.8360399120149267,0.70870975,0.4257,1.01307,0.7592399999999999,0.17404060332273805,27.012083333333333,22.3,31.1,27.15,3.112608179628244,0.93273371875,0.51376,1.48143,1.005375,0.21408977818932745,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.6,90.53,98.0,97.8,87.0,93.54,92.8,97.37,98.1,95.34
2025-04-01 22:40:00,4.053215770833334,1.51886,8.93972,2.99343,2.801243910650638,0.7028153229166667,0.41745,0.98718,0.7621100000000001,0.17345795275763387,26.590625,21.9,30.8,26.75,3.2509410272458763,0.9323625416666667,0.5166,1.60054,1.002945,0.2208800336420865,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.05,90.03,98.0,97.84,87.07,93.08,93.16,97.23,98.52,95.15
2025-04-01 23:20:00,4.005812947916667,1.52342,8.85735,2.96481,2.735842942816466,0.6945384791666667,0.42249,0.99096,0.745305,0.16850410022265108,26.170833333333334,21.8,30.4,26.15,3.197262551285252,0.9288086041666667,0.51354,1.51354,1.00229,0.21443816475714017,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.74,89.65,98.0,97.97,87.4,93.91,93.16,97.37,97.95,95.27
2025-04-01 23:40:00,4.700678031250001,1.49126,48.5275,2.99905,5.980666663874937,0.70013690625,0.42707,1.21826,0.7552350000000001,0.17293160267898272,25.933958333333333,21.5,30.2,26.0,3.2173643173661737,0.9278393333333333,0.50926,1.48034,1.00338,0.21537702443435186,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.91,89.84,98.0,97.83,87.2,93.11,93.19,97.35,98.3,95.06
2025-04-02 00:20:00,4.1830061770833336,1.49641,10.4862,2.969005,3.058886028580964,0.7041779166666667,0.43112,0.98642,0.74674,0.17234516638435626,25.782916666666665,21.3,30.1,25.6,3.081360189809991,0.9295725520833333,0.52484,1.52703,1.005585,0.21582359189293385,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,86.41,89.86,98.0,98.0,87.04,94.27,90.4,97.27,97.45,95.3
2025-04-02 00:40:00,4.246976156250001,1.5052,10.37772,2.938285,3.185555434939089,0.70478690625,0.41987,0.96666,0.733,0.17681914429928547,25.5575,21.2,29.8,25.549999999999997,3.071273392344276,0.9275404791666666,0.49841,1.6316,0.996965,0.22271511711941244,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.34,88.77,98.0,98.0,86.92,93.47,92.7,97.46,98.22,95.11
2025-04-02 01:20:00,3.9991699583333333,1.45892,8.91886,2.949595,2.773578162365573,0.6847806041666666,0.41436,0.92346,0.73662,0.16340781820628417,25.258333333333333,21.1,29.5,25.200000000000003,3.0934595515727072,0.92435109375,0.495,1.50184,0.999385,0.21772382331558718,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.77,87.29,98.0,97.93,87.38,93.33,93.1,97.29,98.36,95.3
2025-04-02 01:40:00,4.0382249375,1.49324,9.00758,2.985875,2.8170365907601447,0.6871624479166666,0.41582,0.92941,0.724315,0.16428530849160194,25.209375,21.0,29.5,25.2,3.0826701994302135,0.9233950729166666,0.50198,1.44681,0.9975499999999999,0.21244127758536258,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,89.53,89.42,98.0,98.0,87.36,93.41,92.96,97.2,98.07,95.2
2025-04-02 02:20:00,3.992618333333333,1.46679,8.8577,2.969225,2.727262147352388,0.676265625,0.41035,0.92753,0.7298199999999999,0.15555548016515158,24.737916666666667,20.4,28.8,24.8,3.0752734374977537,0.9230653854166667,0.51458,1.42639,0.99134,0.21432344112411983,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.31,89.54,98.0,98.0,87.47,92.87,93.52,97.43,98.09,95.52
2025-04-02 02:40:00,3.9565893333333335,1.48101,8.59423,2.973325,2.674988032590612,0.6770026041666667,0.4129,0.9363,0.7232000000000001,0.155506259468146,24.617708333333333,20.2,28.8,24.9,3.0495968038937087,0.9182632083333334,0.50749,1.47414,0.99034,0.21512809581863293,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,90.26,86.22,98.0,97.98,87.38,92.9,93.87,97.23,98.43,95.29
2025-04-02 03:20:00,8.178672208333333,1.48817,41.04145,2.997255,10.32891847505941,0.713879625,0.40605,1.11199,0.7384550000000001,0.20404465831919627,24.209166666666665,19.5,28.0,24.85,3.184933105509319,0.9036083958333333,0.48126,1.50948,0.974645,0.22075663108409943,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,85.75,74.13,94.68,98.0,87.3,81.97,67.73,97.37,80.85,95.48
2025-04-02 03:40:00,7.876773895833334,1.49551,48.62647,2.990745,11.811783094567236,0.7024373020833334,0.40216,2.09134,0.7250000000000001,0.20518592799011373,23.87229166666667,19.0,27.6,24.55,3.256271123025962,0.8969217083333334,0.47091,1.4417,0.970235,0.21706528937273106,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,86.73,86.23,98.0,98.0,87.43,92.81,85.61,97.42,95.59,95.47
2025-04-02 04:20:00,5.224925531249999,1.4928,20.10549,3.014125,4.95653527675268,0.6975015729166666,0.41346,1.07822,0.724805,0.18265329283779405,23.179791666666667,18.2,27.2,23.9,3.6226825373647498,0.8906636666666666,0.47367,1.39289,0.963015,0.21277368338172414,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,87.1,81.53,98.0,97.96,87.2,94.53,90.83,97.42,96.11,95.31
2025-04-02 04:40:00,7.259141385416667,1.48278,49.39484,3.0496800000000004,11.288496456856057,0.7024698645833334,0.41601,1.60912,0.718065,0.18572118446197444,22.758541666666666,17.7,27.2,23.3,3.699315791606125,0.9073646145833333,0.48023,1.54594,0.9869349999999999,0.2177184560216422,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,87.24,81.43,98.0,98.0,87.14,94.32,90.72,97.48,97.22,95.58
2025-04-02 05:20:00,9.936239989583333,1.48897,46.89736,2.52184,13.444220503786555,0.6583420937500001,0.4117,1.8174,0.669995,0.1589827834045988,22.971041666666668,17.4,26.7,24.0,3.55019699508309,0.8916152291666666,0.46325,1.39319,0.96408,0.21811028427546758,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,95.22,75.9,98.0,98.0,81.32,95.85,96.5,97.61,97.21,95.36
2025-04-02 05:40:00,6.704230135416666,1.50886,27.04099,3.18307,7.1825830699324165,0.6881784895833333,0.42288,0.97703,0.7080200000000001,0.16243940276197216,22.928125,17.5,26.6,23.95,3.53749681868001,0.8941412083333333,0.46428,1.48255,0.965975,0.21602955565518814,"Free End,Inlet End,Motor Drive End,Motor Non-Drive End",1#High-temperature Fan,98.0,87.05,78.24,96.73,98.0,86.41,88.74,77.77,97.36,91.0,95.26
