datetime,High-Frequency Acceleration_mean,High-Frequency Acceleration_min,High-Frequency Acceleration_max,High-Frequency Acceleration_median,High-Frequency Acceleration_std,Low-Frequency Acceleration Z_mean,Low-Frequency Acceleration Z_min,Low-Frequency Acceleration Z_max,Low-Frequency Acceleration Z_median,Low-Frequency Acceleration Z_std,Temperature_mean,Temperature_min,Temperature_max,Temperature_median,Temperature_std,Vibration Velocity Z_mean,Vibration Velocity Z_min,Vibration Velocity Z_max,Vibration Velocity Z_median,Vibration Velocity Z_std,location,Device,alignment_status,bearing_lubrication,crest_factor,electromagnetic_status,fit_condition,kurtosis_opt,peak_10_1000hz,peak_value_opt,rms_0_10hz,rms_10_100hz,rms_10_25khz,rms_1_10khz,rotor_balance_status,rubbing_condition,velocity_rms
2025-04-01 00:20:00,0.8622679333333334,0.19759,8.28939,0.20743,1.8358328933055674,0.5754668333333334,0.02912,8.28205,0.036015000000000005,1.6613319336132095,29.635833333333334,14.5,39.5,33.8,8.075745295369444,0.9179630916666668,0.05662,13.68574,0.09644,2.574189047362584,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.4,94.33,90.35,98.0,84.62,75.2,75.57,82.21,96.29,74.98,96.66,93.82,95.54,94.28,66.26
2025-04-01 00:40:00,0.20815165833333335,0.19903,0.21969,0.20706,0.006679811941432779,0.035762425,0.02847,0.05839,0.0358,0.0034880131257894824,29.855,17.7,39.7,32.7,7.59614885731167,0.095374925,0.0623,0.14458,0.09507,0.014096542250278498,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.4,94.33,90.35,98.0,84.62,75.2,75.57,82.21,96.29,74.98,96.66,93.82,95.54,94.28,66.26
2025-04-01 01:20:00,0.20859379166666667,0.20012,0.21983,0.2069,0.006386741847984088,0.035882625,0.02716,0.05449,0.03569,0.004559421066293189,28.557333333333336,19.4,37.0,31.2,6.140585548111708,0.088786675,0.0575,0.14277,0.08773500000000001,0.01192256697879466,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.4,94.33,90.35,98.0,84.62,75.2,75.57,82.21,96.29,74.98,96.66,93.82,95.54,94.28,66.26
2025-04-01 01:40:00,0.2090114,0.20058,0.22049,0.206955,0.006266427288799002,0.035462625,0.02718,0.05759,0.033615,0.0054609718949780155,27.70116666666667,19.4,35.4,30.2,5.569576489825375,0.08836748333333334,0.0496,0.14891,0.08813,0.01286930881688066,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.4,94.33,90.35,98.0,84.62,75.2,75.57,82.21,96.29,74.98,96.66,93.82,95.54,94.28,66.26
2025-04-01 02:20:00,0.20997694166666667,0.20138,0.22163,0.20756,0.006091091039787234,0.035454824999999995,0.02675,0.06635,0.030985,0.007276458548649671,26.315,19.2,32.7,28.6,4.739755669477478,0.08647646666666667,0.05377,0.13626,0.08546999999999999,0.011625603879807595,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.4,94.33,90.35,98.0,84.62,75.2,75.57,82.21,96.29,74.98,96.66,93.82,95.54,94.28,66.26
2025-04-01 02:40:00,0.21032591666666667,0.20145,0.22213,0.207575,0.006218732281237899,0.036285975000000005,0.02814,0.05556,0.03514,0.0060259742936611405,25.730666666666664,19.1,31.9,27.9,4.450933711825793,0.08643886666666667,0.05565,0.15126,0.085165,0.012097661470704669,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.4,94.33,90.35,98.0,84.62,75.2,75.57,82.21,96.29,74.98,96.66,93.82,95.54,94.28,66.26
2025-04-01 03:20:00,0.2112687,0.20212,0.22362,0.2083,0.006360389802679941,0.03764969166666667,0.0281,0.06047,0.03751,0.007370199014693844,24.349333333333334,17.4,29.7,26.1,3.909745482566991,0.08692985833333333,0.05955,0.13587,0.085615,0.012271312663770219,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.4,94.33,90.35,98.0,84.62,75.2,75.57,82.21,96.29,74.98,96.66,93.82,95.54,94.28,66.26
2025-04-01 03:40:00,0.21161595833333335,0.20266,0.22426,0.208675,0.0064357928757753265,0.038834041666666666,0.02818,0.05769,0.03855,0.00755198513512605,23.341666666666665,17.3,28.2,25.2,3.774994241686139,0.08764951666666666,0.05748,0.1367,0.086775,0.012079127329015994,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.4,94.33,90.35,98.0,84.62,75.2,75.57,82.21,96.29,74.98,96.66,93.82,95.54,94.28,66.26
2025-04-01 04:20:00,0.21289710833333333,0.20344,0.22761,0.211255,0.006558236521872928,0.0393765,0.02716,0.06978,0.03742,0.010154565529072965,22.647166666666667,17.3,27.3,23.9,3.366553347459543,0.09020605833333334,0.05654,0.14083,0.08882999999999999,0.013264354870794843,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.4,94.33,90.35,98.0,84.62,75.2,75.57,82.21,96.29,74.98,96.66,93.82,95.54,94.28,66.26
2025-04-01 04:40:00,0.21344339999999998,0.20383,0.22744,0.212175,0.006671507047029585,0.03966953333333333,0.02771,0.06714,0.037349999999999994,0.00999159094890786,22.139,17.3,26.4,23.2,3.1906654860294563,0.08821045833333332,0.05661,0.12975,0.08663,0.012473818226892745,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.4,94.33,90.35,98.0,84.62,75.2,75.57,82.21,96.29,74.98,96.66,93.82,95.54,94.28,66.26
2025-04-01 05:20:00,0.21355627500000002,0.20366,0.22784,0.21218,0.00673169776778035,0.03818944166666667,0.02769,0.06349,0.03349,0.009439405723982257,20.96483333333333,15.7,25.3,21.9,3.1263883015244187,0.08873621666666666,0.05693,0.14286,0.08695,0.012841772000382723,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.4,94.33,90.35,98.0,84.62,75.2,75.57,82.21,96.29,74.98,96.66,93.82,95.54,94.28,66.26
2025-04-01 05:40:00,0.21398944999999997,0.2045,0.22772,0.212365,0.006783695303137133,0.03806125,0.0282,0.05778,0.033854999999999996,0.008917669461693648,19.999333333333333,14.5,24.3,21.1,3.190851837357672,0.08852755833333333,0.05552,0.13071,0.08810499999999999,0.01173605274641575,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.4,94.33,90.35,98.0,84.62,75.2,75.57,82.21,96.29,74.98,96.66,93.82,95.54,94.28,66.26
2025-04-01 06:20:00,5.744193975,3.28604,9.16436,6.112095,1.4180917719488415,4.425166633333333,1.79283,8.79562,3.4806850000000003,2.1051542181565965,18.4895,8.2,32.6,19.9,5.771764188971035,7.062758858333333,2.05146,21.18083,7.0635200000000005,4.437121833946228,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.68,93.91,91.03,98.0,83.41,78.02,71.59,80.26,84.34,79.43,96.89,92.68,95.1,91.52,64.71
2025-04-01 06:40:00,5.9190109500000005,3.28288,9.42606,6.0399,1.5386286919334913,4.559819216666667,1.78189,9.0174,3.56776,2.1682318035998454,19.877833333333335,11.6,35.9,21.7,4.510358173913009,6.90682385,2.13925,25.3572,7.133905,4.017387057048166,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.09,93.85,91.3,98.0,84.21,78.76,73.82,75.43,89.76,77.43,96.94,92.86,95.08,91.14,65.78
2025-04-01 07:20:00,5.680673183333333,3.49955,9.3001,5.979975,1.4662822229541375,4.415597708333333,1.86191,8.71912,3.48162,1.9909989478290488,21.286666666666665,14.1,29.3,21.7,4.216545305429963,5.301893825,2.23537,15.25814,5.334095,2.4665452059898394,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.43,90.58,91.44,97.99,89.74,84.86,78.51,75.0,72.83,81.01,97.02,92.81,97.05,98.28,72.47
2025-04-01 07:40:00,5.67312845,3.56031,8.50429,5.91693,1.4428354709833933,4.439613958333333,1.85851,7.96791,3.4994899999999998,1.9861906488545884,21.63266666666667,14.5,28.1,21.7,4.3027536575179814,5.291726883333333,2.29503,12.53505,5.33844,2.358324950953753,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,94.5,90.61,90.56,98.0,89.15,83.38,80.98,72.29,92.44,80.69,97.0,93.04,97.12,98.89,77.6
2025-04-01 08:20:00,5.827194516666666,3.46511,9.42579,5.60679,1.6215961364026275,4.60339325,1.70354,8.71747,3.6286199999999997,2.248444261311354,22.82633333333333,15.5,29.8,22.1,4.448691716171333,6.657265958333333,2.33446,19.04362,6.67954,3.8053407610650676,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,94.43,93.73,90.8,98.0,88.67,83.43,78.01,80.42,98.0,80.35,96.97,93.17,96.98,96.14,76.31
2025-04-01 08:40:00,5.878624041666667,3.55864,9.54422,5.5821950000000005,1.6563564382208855,4.693197241666667,1.82582,8.84678,3.715595,2.292287652759204,23.4315,16.3,30.7,22.9,4.402456942270712,6.935261733333333,2.38832,15.05911,6.995825,3.886177257372199,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.71,94.48,90.67,98.0,85.04,77.14,75.49,78.59,90.97,77.43,96.83,93.51,95.04,92.76,65.57
2025-04-01 09:20:00,5.8609973166666665,3.64979,9.59854,5.489625,1.6891054228249482,4.707680491666666,1.80621,8.85534,3.76771,2.3650362760323156,24.141333333333332,17.0,31.6,24.0,4.462882523989075,7.0727512416666665,2.4014,15.02313,7.0210349999999995,3.992646801003421,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.83,94.55,90.71,98.0,84.35,79.05,70.53,76.15,93.94,76.54,96.88,93.58,95.16,92.76,65.39
2025-04-01 09:40:00,5.905995008333334,3.69256,9.4606,5.511514999999999,1.7276122852900877,4.73026055,1.77583,8.69427,3.8021849999999997,2.3854552574212464,24.802666666666667,17.3,32.3,24.6,4.480120387523091,7.092007925,2.29169,14.31057,7.045425,4.01209813386453,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.28,94.52,90.69,98.0,84.9,78.99,71.61,68.78,98.0,74.68,97.21,93.75,95.17,93.34,65.52
2025-04-01 10:20:00,5.688463391666667,3.73753,8.32981,5.652345,1.3551231217289625,4.476933091666666,2.05091,7.74631,3.67408,2.0894170855277485,25.575499999999998,18.1,33.5,25.3,4.6449228839306675,5.6784281666666665,2.33946,10.27606,5.4297,2.6471701709832365,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.96,92.74,91.11,98.0,89.5,84.76,78.44,84.08,98.0,75.13,96.73,93.43,97.31,98.53,76.5
2025-04-01 10:40:00,5.641635324999999,3.69376,8.29646,5.53728,1.375368547542028,4.487136133333333,2.06486,7.79343,3.693035,2.1013285623920144,26.17983333333333,18.9,34.3,25.8,4.666887939940506,5.729270466666667,2.36375,10.75698,5.44037,2.714209215446053,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.73,93.15,91.08,98.0,87.93,84.83,83.19,83.66,98.0,75.62,96.68,93.6,97.63,98.57,76.72
2025-04-01 11:20:00,5.71744555,3.80493,8.06035,5.695729999999999,1.3613809319473198,4.509295166666667,2.02384,8.05481,3.7321600000000004,2.149208330870977,27.23,19.3,35.4,26.8,4.881319370620677,5.891764716666667,2.43062,11.06587,5.526975,2.848913844711157,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.68,93.06,91.16,98.0,88.31,84.25,81.5,81.54,98.0,74.32,96.74,93.72,97.65,98.57,75.13
2025-04-01 11:40:00,5.634833066666666,3.78928,8.03526,5.40865,1.4343398188179817,4.521956425,1.97135,8.02964,3.74618,2.1716889455558563,27.951666666666668,20.4,35.6,27.6,4.904180073421361,5.943554258333333,2.37991,11.25574,5.559699999999999,2.913263002400644,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.31,92.98,91.22,98.0,88.7,84.98,82.79,85.21,98.0,73.5,96.61,93.68,97.58,98.7,75.63
2025-04-01 12:20:00,5.645213408333333,3.79545,8.55358,5.36229,1.46596068837265,4.536781691666667,1.99024,8.54741,3.79021,2.218237516620348,29.220999999999997,21.2,36.4,28.5,5.169813402599378,6.114804175,2.40998,11.85134,5.6753800000000005,3.0501991406873503,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.97,93.82,91.33,98.0,86.53,84.2,82.28,83.59,98.0,72.49,96.75,93.86,97.75,98.14,74.54
2025-04-01 12:40:00,5.682254666666667,3.83736,8.55935,5.403265,1.4649252901742869,4.537720733333333,1.99093,8.55299,3.788525,2.2354834868635973,29.766,21.5,36.9,28.9,5.29078740695964,6.153824566666667,2.43652,11.9681,5.688725,3.0924924988926676,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,98.0,93.56,90.49,98.0,87.61,83.79,82.74,84.0,98.0,71.08,96.89,93.9,97.41,95.98,73.48
2025-04-01 13:20:00,5.70592245,3.79503,8.86225,5.403245,1.5060962275722134,4.556550191666667,1.96704,8.85664,3.8300850000000004,2.28399559225445,31.035166666666665,21.9,38.1,30.1,5.4001341699978935,6.219504608333334,2.4381,12.69733,5.756785,3.1801422720730903,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.19,93.83,91.19,98.0,86.5,84.19,84.69,82.35,98.0,69.96,96.77,93.82,97.61,98.42,74.09
2025-04-01 13:40:00,5.723181658333333,3.8188,9.0075,5.448515,1.508357126838747,4.5584415583333335,1.96571,9.00259,3.85253,2.2951947750251116,31.480333333333334,22.6,38.5,30.45,5.497616410702089,6.258221,2.38092,12.62502,5.741795,3.1909036221551292,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.58,93.61,90.41,98.0,88.46,83.64,82.39,82.85,98.0,69.43,96.73,93.78,97.52,98.2,74.68
2025-04-01 14:20:00,5.7404841499999995,3.79321,9.15801,5.50736,1.5077507392157965,4.5344101666666665,1.94782,9.15225,3.829035,2.3314434495449,31.2845,19.9,38.2,30.3,5.936709297144169,6.261415466666667,2.40674,12.94073,5.698169999999999,3.258934225932343,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.65,93.6,90.09,98.0,87.62,84.32,85.29,87.3,98.0,65.0,96.56,93.69,97.58,98.45,74.34
2025-04-01 14:40:00,5.751952283333333,3.77791,9.24524,5.61096,1.4910797887728966,4.533803516666667,2.00006,9.24002,3.81355,2.3123586432973577,29.83416666666667,18.8,38.1,28.2,6.738639680736771,6.265098174999999,2.36712,12.93219,5.68335,3.236657940769775,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.51,93.36,90.63,98.0,86.89,83.78,83.02,85.1,98.0,67.56,96.61,93.54,97.59,98.45,73.37
2025-04-01 15:20:00,5.68644315,3.76422,9.14268,5.534445,1.4992974617466939,4.4855206,1.98182,9.13775,3.7734050000000003,2.289540675446913,31.1245,21.1,39.2,29.4,6.111002946463553,6.154967500000001,2.35255,12.52186,5.5686800000000005,3.164633441246233,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,93.23,93.7,90.6,98.0,89.15,83.96,85.16,84.15,98.0,68.45,96.67,93.53,97.63,98.47,74.76
2025-04-01 15:40:00,5.665056150000001,3.72307,9.36429,5.5160350000000005,1.5225405629471291,4.480546316666667,1.92278,9.3591,3.743805,2.3167757283859247,31.55316666666667,21.8,39.3,29.8,6.136493370840779,6.143214850000001,2.35406,12.76767,5.560735,3.204384559776408,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.16,93.65,90.46,98.0,88.01,84.41,85.66,85.96,98.0,68.65,96.95,93.6,97.71,98.35,74.86
2025-04-01 16:20:00,5.71617055,3.72911,9.58181,5.56152,1.5517167447046714,4.484214416666667,1.93982,9.57621,3.73503,2.382996102781236,31.452166666666667,21.5,39.6,29.7,6.261475232912467,6.230049083333333,2.31887,13.18954,5.592315,3.3281251681567037,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.11,93.48,91.2,98.0,86.55,83.56,82.14,85.78,98.0,67.37,96.72,93.62,97.48,98.51,74.17
2025-04-01 16:40:00,5.721841958333334,3.67069,9.6082,5.539275,1.5621944484861081,4.490610116666667,1.88528,9.60341,3.7337499999999997,2.388170645968697,31.670999999999996,21.7,39.9,30.0,6.255902775183955,6.259260383333333,2.39397,13.22874,5.6106549999999995,3.3258810337691243,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,89.95,93.52,90.5,98.0,86.87,83.82,85.74,83.63,98.0,67.39,96.66,93.66,97.49,98.56,74.25
2025-04-01 17:20:00,5.6124693,3.64324,9.49786,5.522655,1.5160379617567021,4.388305641666666,1.8529,9.49128,3.6423300000000003,2.3516486810085655,31.5385,21.3,40.1,29.6,6.278561537084611,6.084827649999999,2.24962,13.17159,5.4106000000000005,3.26031632406954,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,94.6,93.64,90.52,98.0,89.16,83.72,82.44,87.28,98.0,67.51,96.66,93.69,97.5,95.38,74.48
2025-04-01 17:40:00,5.601156041666666,3.57946,9.29202,5.507455,1.497216720254706,4.385419558333333,1.88701,9.28519,3.639355,2.328748430668214,32.104166666666664,22.5,40.2,30.3,6.148509813532119,6.045214958333333,2.32756,12.96486,5.44367,3.2291612988800176,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.8,93.58,90.82,98.0,87.22,83.32,82.33,86.73,98.0,67.84,96.59,93.58,97.57,95.15,74.71
2025-04-01 18:20:00,0.3976594583333333,0.19214,9.39514,0.20244,1.049916199504882,0.19550164166666667,0.02763,9.3891,0.03265,0.9370265836134102,34.063833333333335,24.2,44.5,31.8,6.525619880921098,0.3311818083333333,0.05572,13.72919,0.0864,1.40332811122956,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.25,93.56,91.05,98.0,85.59,82.7,83.6,84.12,98.0,67.66,96.5,93.68,97.44,98.7,74.21
2025-04-01 18:40:00,0.20271905833333334,0.19243,0.21751,0.20274,0.007684859600918903,0.03562230833333333,0.02808,0.04813,0.033604999999999996,0.005107377932565031,32.245,26.1,42.7,29.8,5.876344729418534,0.08653694166666667,0.05729,0.12765,0.08579999999999999,0.011961508390070846,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.25,93.56,91.05,98.0,85.59,82.7,83.6,84.12,98.0,67.66,96.5,93.68,97.44,98.7,74.21
2025-04-01 19:20:00,0.20315628333333333,0.19247,0.21716,0.20338,0.007616262024493617,0.032495358333333335,0.02542,0.04393,0.03185,0.00382246291334097,29.637833333333333,24.8,38.0,27.0,4.707723058927194,0.08565265833333334,0.0548,0.14506,0.08406,0.011799521986752708,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.25,93.56,91.05,98.0,85.59,82.7,83.6,84.12,98.0,67.66,96.5,93.68,97.44,98.7,74.21
2025-04-01 19:40:00,0.20402690833333334,0.19298,0.2174,0.203715,0.007434323618504324,0.03771663333333333,0.02457,0.0555,0.03675,0.007052249867173335,28.324833333333334,24.2,35.6,25.7,4.2156160882954445,0.09126282499999999,0.0563,0.1816,0.08917,0.01638233343605391,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.25,93.56,91.05,98.0,85.59,82.7,83.6,84.12,98.0,67.66,96.5,93.68,97.44,98.7,74.21
2025-04-01 20:20:00,0.20505809166666666,0.19568,0.21794,0.203455,0.006616022072588988,0.03921005833333333,0.02658,0.05392,0.035045,0.009368194025318355,25.934333333333335,21.2,32.5,23.9,3.9601758644051746,0.09782959166666667,0.06033,0.18922,0.096625,0.017375652438531664,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.25,93.56,91.05,98.0,85.59,82.7,83.6,84.12,98.0,67.66,96.5,93.68,97.44,98.7,74.21
2025-04-01 20:40:00,0.20558369166666668,0.1961,0.21799,0.203725,0.0065912242149801506,0.03931364166666666,0.02767,0.05337,0.040415,0.007739552606603889,25.017833333333336,19.9,32.0,23.3,3.937054648388337,0.09709286666666667,0.05512,0.15199,0.09677,0.01596816368565273,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.25,93.56,91.05,98.0,85.59,82.7,83.6,84.12,98.0,67.66,96.5,93.68,97.44,98.7,74.21
2025-04-01 21:20:00,0.20634308333333334,0.19705,0.21717,0.20442,0.006188412534821821,0.03814809166666667,0.02975,0.05161,0.036955,0.005740106920997579,23.085166666666666,18.4,29.4,21.7,3.5293281089167015,0.09956270833333333,0.05681,0.15059,0.09907,0.01698433513412347,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.25,93.56,91.05,98.0,85.59,82.7,83.6,84.12,98.0,67.66,96.5,93.68,97.44,98.7,74.21
2025-04-01 21:40:00,0.519679325,0.19819,16.93027,0.2057,1.3304353585786337,0.29654246666666667,0.02946,14.25016,0.03961,1.146930738434273,22.173333333333332,16.7,27.9,20.8,3.368020411365482,0.47807734166666666,0.05934,18.78489,0.10106,1.7212874571353836,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.25,93.56,91.05,98.0,85.59,82.7,83.6,84.12,98.0,67.66,96.5,93.68,97.44,98.7,74.21
2025-04-01 22:20:00,5.628320275,3.37306,8.18671,5.7318750000000005,1.2881167293211315,4.419274633333334,1.71678,8.16736,3.61172,2.1124878038849126,22.955333333333336,16.2,27.7,24.2,3.738962149065227,6.675368758333334,2.16545,13.11074,7.082995,3.5475024623546165,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,94.39,94.23,91.35,98.0,84.81,79.72,78.49,81.88,98.0,77.55,96.67,93.17,95.43,91.7,67.11
2025-04-01 22:40:00,5.5157103,3.41953,8.49902,5.66286,1.2655464507161238,4.332308725000001,1.71759,8.16921,3.5431150000000002,2.0327882652074067,23.54116666666667,16.1,28.8,25.2,4.066437650347355,5.947396875,2.25217,13.02598,6.32355,3.1701046444090077,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,94.88,94.19,91.22,98.0,81.72,77.81,76.51,82.99,98.0,76.89,96.58,93.47,95.24,92.68,64.95
2025-04-01 23:20:00,5.502333541666667,3.48608,7.6112,5.870945000000001,1.227997148269492,4.268925783333334,1.89152,7.43005,3.49798,1.9486093905654591,24.009333333333334,15.9,30.2,25.5,4.512517876403776,5.153413941666667,2.32485,9.03231,5.188185,2.267036876123059,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,92.57,93.0,91.06,98.0,89.99,84.14,82.08,83.87,98.0,79.76,96.63,93.11,97.52,98.63,78.64
2025-04-01 23:40:00,5.490510558333334,3.53524,7.58318,5.814304999999999,1.204437775922302,4.290529133333334,1.87262,7.45303,3.50258,1.9707996670587333,24.122666666666667,15.9,30.5,25.3,4.608218638540263,5.192935608333333,2.35533,9.17947,5.15363,2.2660437685006793,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,89.84,92.83,89.99,98.0,89.81,84.46,85.7,87.42,98.0,79.83,96.58,93.24,97.75,98.65,78.53
2025-04-02 00:20:00,5.48250945,3.55905,7.62238,5.76414,1.1803095472668048,4.290528225,1.92799,7.60296,3.53268,1.986833185234498,24.426000000000002,16.0,31.1,25.1,4.896776630493599,5.226029008333334,2.31464,9.21406,5.151305,2.304341598462586,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.37,93.11,90.95,98.0,89.26,84.4,85.82,89.5,98.0,79.34,96.5,93.31,97.6,98.57,78.87
2025-04-02 00:40:00,5.506978983333333,3.57359,7.4792,5.759695,1.1953786064191976,4.30829195,1.86734,7.45808,3.5205200000000003,2.0120596069964267,24.630166666666668,15.7,31.3,25.3,5.03491714164801,5.271361833333334,2.34433,9.31087,5.166615,2.318178075504286,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,90.58,93.19,91.14,98.0,89.43,85.04,86.31,87.43,98.0,79.61,96.45,93.29,97.69,98.8,78.93
2025-04-02 01:20:00,5.528498408333333,3.5593,7.68832,5.746135,1.199754218973969,4.333224391666667,1.91029,7.66782,3.52029,2.026074561387417,24.575166666666668,15.4,31.4,25.0,5.305212100498372,5.287295875,2.33043,9.03488,5.17331,2.3303576686640444,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.84,93.58,91.01,98.0,89.2,84.91,84.38,88.4,98.0,79.27,96.43,93.44,97.54,98.55,77.84
2025-04-02 01:40:00,5.554680875,3.57701,7.79149,5.8037849999999995,1.2071644343480232,4.345274108333333,1.89744,7.74908,3.5214299999999996,2.0277812588254944,24.650499999999997,15.4,31.4,24.9,5.435535068952245,5.2837597,2.26983,9.25261,5.158855,2.3420948509382002,"Gearbox First Shaft Input End,Left-side Bearing Housing of Gear Set,Motor Drive End,Motor Non-Drive End...",Tube Mill,91.54,93.28,90.57,98.0,89.29,84.68,84.79,88.39,98.0,78.86,96.41,93.21,97.67,98.92,78.64
